timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
362115,6.77,-6.87,31.48,0.87,8.73,2.22
362150,4.16,-6.23,31.25,0.69,8.73,2.13
362185,0.39,-7.08,31.42,0.60,8.73,2.07
362220,-2.02,-5.19,30.41,0.54,8.73,1.95
362255,-4.18,-4.90,28.02,0.53,8.73,1.83
362290,-7.09,-3.74,26.67,0.55,8.73,1.77
362325,-6.51,-3.82,23.86,0.70,8.73,1.74
362361,-5.07,-3.34,20.77,0.78,8.73,1.79
362395,-7.17,-5.00,17.47,0.90,8.73,1.97
362430,-3.97,-5.46,15.60,0.92,8.73,2.18
362465,-1.04,-7.02,14.47,0.81,8.73,2.27
362500,1.81,-6.65,14.03,0.64,8.73,2.32
362535,6.16,-5.80,14.59,0.49,8.73,2.29
362570,9.31,-5.19,14.73,0.44,8.73,2.13
362605,11.33,-4.90,17.41,0.39,8.73,2.05
362640,11.90,-4.21,21.69,0.42,8.73,1.94
362675,11.78,-4.08,25.01,0.64,8.73,1.93
362710,13.22,-5.26,28.14,0.72,8.73,2.04
362745,11.06,-7.06,30.36,0.75,8.73,2.21
362780,7.77,-7.40,30.69,0.65,8.73,2.34
362815,4.35,-8.06,31.84,0.48,8.73,2.36
362850,1.15,-6.89,33.81,0.28,8.73,2.22
362885,-0.98,-5.46,32.00,0.19,8.73,2.02
362920,-5.48,-4.47,32.86,0.20,8.73,1.80
362955,-5.02,-3.07,28.25,0.19,8.73,1.58
362990,-7.30,-2.45,25.33,0.13,8.73,1.39
363025,-10.06,0.54,24.77,0.26,8.73,1.16
363060,-4.03,1.14,21.34,0.47,8.73,1.04
363094,-0.94,1.98,16.82,0.71,8.73,0.91
363129,0.79,1.83,15.27,0.97,8.73,0.94
363164,4.69,0.04,15.91,1.19,8.73,1.11
363198,6.47,-1.56,17.52,1.35,8.73,1.31
363233,8.20,-2.51,17.96,1.50,8.73,1.48
363268,11.03,-3.34,20.02,1.65,8.73,1.67
363302,11.11,-5.41,23.99,1.69,8.73,1.92
363338,12.14,-7.97,27.23,1.68,8.73,2.19
363372,11.46,-9.88,30.98,1.55,8.73,2.51
363407,8.98,-11.26,33.63,1.30,8.73,2.70
363442,6.25,-11.36,35.53,0.97,8.73,2.75
363477,2.12,-11.05,36.39,0.54,8.73,2.79
363512,-0.89,-10.65,36.38,-0.04,8.73,2.92
363547,-5.09,-10.08,36.95,-0.37,8.73,2.63
363582,-8.12,-5.37,36.36,-0.75,8.73,2.23
363617,-10.58,-0.74,34.16,-0.72,8.73,1.70
363657,-3.08,3.43,29.07,-0.44,8.73,1.22
363692,-4.33,1.41,25.14,0.03,8.73,0.97
363726,-1.21,4.51,22.86,0.46,8.73,1.00
363761,4.09,-4.67,23.40,0.78,8.73,1.32
363795,8.29,-8.00,23.20,0.72,8.73,1.74
363830,12.22,-9.38,24.83,0.55,8.73,1.84
363865,14.50,-7.22,28.11,0.77,8.73,1.72
363900,14.97,-4.22,30.27,1.10,8.73,1.70
363935,12.47,-5.83,32.46,1.38,8.73,2.01
363970,9.70,-7.74,32.93,1.40,8.73,2.34
364005,7.86,-10.98,36.14,1.20,8.73,2.62
364040,3.49,-11.00,39.69,0.91,8.73,2.84
364075,0.22,-11.78,37.85,0.62,8.73,2.72
364110,-3.13,-8.52,37.42,0.38,8.73,2.57
364145,-7.60,-7.56,36.73,0.22,8.73,2.29
364180,-3.69,-4.38,29.64,0.19,8.73,2.01
364215,-9.07,-3.44,28.93,0.22,8.73,1.67
364250,-3.58,1.81,26.72,0.31,8.73,1.40
364285,-0.79,0.96,20.99,0.49,8.73,1.10
364320,0.51,2.81,20.00,0.81,8.73,0.84
364355,7.11,3.95,21.12,1.24,8.73,0.68
364390,8.44,3.05,19.62,1.71,8.73,0.82
364425,10.94,1.46,25.26,2.11,8.73,1.16
364460,14.19,-4.56,27.59,2.16,8.73,1.59
364495,12.07,-9.25,33.19,1.98,8.73,1.98
