timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
14596,12.41,-4.66,20.37,0.47,8.73,1.49
14631,12.32,-4.93,23.21,0.44,8.73,1.36
14666,10.91,-4.50,25.86,0.52,8.73,1.27
14701,7.94,-3.91,27.89,0.64,8.71,1.26
14736,6.40,-4.08,29.20,0.74,8.61,1.32
14771,2.94,-4.66,28.64,0.82,8.57,1.34
14806,0.26,-3.23,30.64,0.90,8.61,1.21
14841,-1.86,-4.37,27.90,1.09,8.64,1.12
14876,-3.85,-3.58,27.41,1.27,8.66,1.16
14911,-5.81,-2.92,26.41,1.41,8.70,1.22
14946,-6.92,-6.52,22.45,1.34,8.68,1.30
14981,-8.02,-2.89,19.65,1.08,8.69,1.21
15016,-6.52,-0.24,16.97,0.82,8.73,0.92
15051,-4.91,4.25,14.37,0.68,8.73,0.41
15086,-0.06,10.82,14.62,0.85,8.73,-0.26
15121,2.79,11.74,13.15,1.32,8.73,-0.62
15156,5.10,10.18,13.89,1.94,8.73,-0.48
15191,7.58,4.03,13.35,2.34,8.73,0.02
15226,9.15,-1.67,15.06,2.37,8.73,0.76
15261,10.50,-5.67,18.22,2.03,8.73,1.34
15296,11.41,-7.10,22.32,1.72,8.73,1.57
15331,12.57,-7.85,25.12,1.49,8.73,1.67
15367,10.17,-9.30,27.06,1.28,8.73,1.64
15401,8.53,-8.28,28.87,1.07,8.73,1.45
15436,6.08,-7.80,30.32,0.99,8.73,1.27
15471,3.31,-7.02,30.50,1.06,8.73,1.19
15506,0.33,-6.98,30.10,1.20,8.73,1.23
15541,-2.20,-6.77,28.12,1.16,8.73,1.39
15576,-4.36,-6.00,26.15,1.05,8.73,1.51
15611,-8.49,-5.76,25.08,0.93,8.73,1.57
15646,-6.98,-3.81,21.50,0.86,8.73,1.53
15681,-7.96,-4.16,18.97,0.81,8.73,1.46
15716,-7.67,-1.83,16.96,0.78,8.73,1.36
15751,-5.21,-0.73,15.00,0.84,8.73,1.22
15786,-0.45,-0.17,13.41,0.94,8.73,1.07
15820,3.69,2.84,12.39,1.09,8.73,0.81
15855,5.84,5.19,11.85,1.45,8.73,0.62
15890,7.40,2.18,12.10,1.80,8.73,0.72
15925,8.73,-0.99,14.65,1.98,8.73,1.10
15960,10.91,-6.44,17.71,1.80,8.73,1.51
15995,12.95,-6.41,21.05,1.62,8.73,1.77
16030,13.02,-7.78,24.35,1.58,8.73,1.97
16065,11.09,-7.60,27.03,1.44,8.73,2.15
16100,7.89,-9.25,29.14,1.29,8.73,2.35
16135,4.85,-9.65,30.57,1.04,8.73,2.35
16170,2.02,-10.15,32.07,0.77,8.73,2.40
16204,-1.49,-9.26,32.93,0.57,8.73,2.28
16239,-3.45,-8.45,30.59,0.40,8.73,2.20
